id,order_id,product_id,variant_id,sku,title,variant_title,product_type,vendor,quantity,price,total_discount,tax_lines,properties,requires_shipping,taxable,gift_card,variant_cost,fulfillment_status,fulfillment_service,grams
li9835128290,5005887,prod1061,var9701307410,nike-air-force-1-x-charm,Charmander x Charlizard x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,147.54,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.1,fulfilled,manual,200
li5737145883,5005887,prod1153,var1714575507,nike-air-force-1-x-luffy,Luffy x Zoro x One Piece x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,193.26,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.5,fulfilled,manual,200
li1479317934,5005888,prod1071,var6619426891,lace-tags-custom,Lace Tags (Custom),,Laces,Knickgasm,1,9.14,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.1,fulfilled,manual,200
li9655901600,5005888,prod1361,var9485275015,nike-air-force-1-x-dior,Dior Custom x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,147.54,1.9,[],[],True,True,False,4.5,fulfilled,manual,200
li9778024570,5005889,prod1382,var4949873707,nike-air-force-1-x-cherr,Nike Air Force 1 x Cherry Blossom,,Nike Air force 1,Knickgasm,2,147.54,2.4,[],[],True,True,False,2.9,fulfilled,manual,200
li1890686283,5005889,prod1165,var2333090455,nike-air-force-1-x-stitc,Stitch x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,168.94,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li3465270864,5005890,prod1148,var8826608498,adidas-stan-smith-x-land,Adidas Stan Smith x Lando Norris,,Adidas,Knickgasm,2,153.60,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.5,fulfilled,manual,200
li8328013033,5005891,prod1058,var2412813819,arks-x-spiderman,ARKS x Spiderman,,ARKS,Knickgasm,1,123.43,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li9016796531,5005891,prod1343,var6301295730,nike-air-force-1-x-pink-,Nike Air Force 1 x Valentine’s Pink,,Nike Air force 1,Knickgasm,1,145.60,1.3,[],[],True,True,False,3.2,fulfilled,manual,200
li2583550388,5005891,prod1166,var5885757808,nike-air-force-1-black-x,Fire and Water x Nike Air Force 1 Black,,Nike Air force 1,Knickgasm,1,143.28,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li1272220018,5005892,prod1399,var9008524170,nike-air-force-1-x-last-,Nike Air Force 1 x Last Airbender' Water Tribe,,Nike Air force 1,Knickgasm,1,144.34,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li1159823250,5005892,prod1190,var5019520222,phillipp-plein-chunky-go,Phillipp Plein Chunky Godzilla Sneaker X Color Wave Custom,,Phillipp Plein Chunky Godzilla,Knickgasm,1,1109.79,1.2,[],[],True,True,False,2.9,fulfilled,manual,200
li7124227054,5005892,prod1252,var4687646487,nike-air-force-1-x-luffy,Luffy Gear 5 x Kaido x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,261.95,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li1740276826,5005893,prod1288,var4702911717,nike-air-force-1-x-acid-,Acid x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,168.94,0.0,[],[],True,True,False,3.6,fulfilled,manual,200
li3318016107,5005894,prod1020,var7742480717,barcelona-f-c-x-nike-air,Barcelona F.C. x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,162.63,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li4497987173,5005894,prod1156,var1605740636,nike-air-force-1-x-coffe,Coffee (Black Swoosh) x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,147.54,0.0,[],[],True,True,False,3.3,fulfilled,manual,200
li1960670345,5005895,prod1171,var6565469923,nike-air-force-1-x-luffy,Luffy x Zoro x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,170.40,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.8,fulfilled,manual,200
li1094904874,5005896,prod1195,var3083517771,nike-air-force-1-x-bmw-c,BMW Custom x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,153.26,1.9,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.5,fulfilled,manual,200
li1506511939,5005897,prod1235,var4279461100,nike-air-force-1-x-joker,Joker x Batman x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,192.11,1.7,[],[],True,True,False,4.1,fulfilled,manual,200
li4579810329,5005897,prod1118,var4016223628,nike-air-force-1-x-paste,Pastel Purple Splash x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,137.93,1.5,[],[],True,True,False,3.6,fulfilled,manual,200
li7521730076,5005897,prod1335,var7745558314,nike-air-force-1-x-one-p,Luffy x Zoro x One piece x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,179.62,3.6,[],[],True,True,False,4.3,fulfilled,manual,200
li3944107629,5005898,prod1114,var8790961159,nike-air-force-1-x-pink-,Pink Dior Custom x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,147.54,0.0,[],[],True,True,False,3.3,fulfilled,manual,200
li4361556949,5005899,prod1013,var4052507819,france-f-c-x-nike-air-fo,France F.C. x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,182.70,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li8929947128,5005899,prod1290,var7841328412,nike-air-force-1-x-custo,Custom Tiffany x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,147.54,1.2,[],[],True,True,False,2.9,fulfilled,manual,200
li6351732159,5005899,prod1048,var2449968981,nike-air-force-1-x-arsen,Arsenal F.C. x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,158.97,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li9093542193,5005900,prod1262,var3389164865,nike-air-force-1-x-zoro,Zoro x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,147.54,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,9.8,fulfilled,manual,200
li8038685642,5005901,prod1419,var2790129455,nike-court-vision-x-drip,Heart Drip x Nike Court Vision,,Nike Court Vision,Knickgasm,1,114.65,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li9692343611,5005901,prod1190,var4076129255,phillipp-plein-chunky-go,Phillipp Plein Chunky Godzilla Sneaker X Color Wave Custom,,Phillipp Plein Chunky Godzilla,Knickgasm,1,1109.79,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li5781907277,5005902,prod1106,var9862285720,nike-air-force-1-x-blood,Blood Swoosh x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,115.47,1.6,[],[],True,True,False,3.9,fulfilled,manual,200
li3560093189,5005903,prod1048,var6299568346,nike-air-force-1-x-arsen,Arsenal F.C. x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,158.97,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.6,fulfilled,manual,200
li1662059876,5005903,prod1006,var4881792526,spiderman-x-nike-air-for,Spiderman x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,167.68,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li5915810706,5005904,prod1171,var6159827043,nike-air-force-1-x-luffy,Luffy x Zoro x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,170.40,3.2,[],[],True,True,False,3.9,fulfilled,manual,200
li9654386900,5005904,prod1045,var2470290468,nike-air-force-1-x-chels,Chelsea City F.C. x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,156.33,2.6,[],[],True,True,False,3.2,fulfilled,manual,200
li9741770575,5005905,prod1010,var7935707566,spiderman-x-nike-air-for,Spiderman x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,167.68,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li1463074842,5005905,prod1405,var9499243463,nike-court-vision-x-past,Candy x Nike Court Vision,,Nike Court Vision,Knickgasm,2,123.90,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.3,fulfilled,manual,200
li9074753893,5005905,prod1264,var6600311709,nike-air-force-1-x-splat,Splatter x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,136.86,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li5745100810,5005906,prod1256,var7958455970,nike-court-vision-x-lave,Nike Court Vision x lavender butterfly drip,,Nike Court Vision,Knickgasm,2,114.65,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.8,fulfilled,manual,200
li4982602247,5005907,prod1123,var6588509775,nike-air-force-1-x-red-b,Red & Black Gradient Splash x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,137.93,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li7325333972,5005908,prod1056,var8408204877,nike-air-force-1-x-light,Light Swoosh (Purple) x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,169.14,3.8,[],[],True,True,False,4.5,fulfilled,manual,200
li5107481364,5005908,prod1057,var5152813005,nike-air-force-1-x-joker,Joker x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,187.77,0.0,[],[],True,True,False,3.6,fulfilled,manual,200
li7157504812,5005909,prod1350,var7449542354,nike-court-vision-x-past,Nike Court Vision x Pastels,,Nike Court Vision,Knickgasm,2,107.33,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.3,fulfilled,manual,200
li3786841743,5005909,prod1208,var9705300336,nike-air-force-1-x-bitco,Nike Air Force 1 x Bitcoin Crypto,,Nike Air force 1,Knickgasm,2,201.02,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li6491067239,5005909,prod1383,var2813633722,nike-court-vision-x-peac,Nike Court Vision x Peach,,Nike Court Vision,Knickgasm,2,107.33,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li6422354937,5005910,prod1137,var2787098527,adidas-sambas-x-ferrari,Ferrari x Adidas Sambas,,Adidas,Knickgasm,2,198.86,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li3198179264,5005910,prod1378,var5698241854,nike-air-force-1-x-louis,Nike Air Force 1 x Louis Vuitton Custom,,Nike Air force 1,Knickgasm,2,148.57,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li4815666744,5005911,prod1140,var9693436624,nike-air-force-1-x-max-v,Max Verstappen x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,147.54,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.5,fulfilled,manual,200
li4163337432,5005911,prod1137,var4526018045,adidas-sambas-x-ferrari,Ferrari x Adidas Sambas,,Adidas,Knickgasm,1,198.86,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li4206167400,5005912,prod1158,var5594457718,nike-air-force-1-x-carni,Wedding Carnival (customisable with the outfit) x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,234.08,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li3481354031,5005912,prod1032,var2456441710,nike-air-force-1-x-harry,Harry Potter x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,158.97,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li2672251783,5005912,prod1257,var9050864523,nike-court-vision-x-coff,Coffee (Rope Laces) x Nike Court Vision,,Nike Court Vision,Knickgasm,2,112.00,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.1,fulfilled,manual,200
li5744851788,5005913,prod1407,var3574460110,nike-court-vision-x-past,Nike Court Vision x Blue,,Nike Court Vision,Knickgasm,1,123.29,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li8284528268,5005913,prod1258,var9578907552,nike-air-force-1-x-light,Lightning Thunder x Nike Air Force 1 Black,,Nike Air force 1,Knickgasm,2,158.25,3.2,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.9,fulfilled,manual,200
li3665136738,5005913,prod1431,var3368168533,nike-air-force-1-x-scroo,Scrooge McDuck x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,181.83,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.6,fulfilled,manual,200
li3156099868,5005914,prod1327,var7246813847,nike-air-force-1-x-caram,Nike Air Force 1 x Caramel Pastel,,Nike Air force 1,Knickgasm,1,141.14,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li3529169964,5005915,prod1394,var4576169163,nike-air-force-1-x-harry,Nike Air Force 1 x Harry Potter,,Nike Air force 1,Knickgasm,1,149.47,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li2822549008,5005915,prod1233,var1791261277,nike-dunk-low-indigo-haz,Nike Dunk Low Indigo Haze x Taylor Swift,,Nike Dunks,Knickgasm,2,217.81,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.2,fulfilled,manual,200
li9460193575,5005915,prod1254,var8279423560,nike-air-jordan-1-lows-x,Nike Air Jordan 1 Lows x Coffee,,Nike Air Jordan,Knickgasm,2,178.40,3.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.6,fulfilled,manual,200
li2914351098,5005916,prod1423,var5453458809,nike-air-force-x-flames,Flames x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,133.65,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,2.9,fulfilled,manual,200
li8776033455,5005916,prod1033,var9895735832,nike-air-force-1-x-goat-,Lionel Messi x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,201.51,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.8,fulfilled,manual,200
li9932925400,5005917,prod1387,var5196896127,nike-air-force-1-x-gradi,Nike Air Force 1 x Gradient Drip,,Nike Air force 1,Knickgasm,2,136.86,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li9615430355,5005917,prod1183,var4156075237,nike-air-force-1-x-bmw-b,BMW Drip Custom x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,153.26,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li3767370034,5005918,prod1430,var8050286584,nike-air-force-1-x-xxxte,XXXTentacion x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,190.32,1.3,[],[],True,True,False,3.2,fulfilled,manual,200
li9517330101,5005918,prod1130,var1066029068,nike-air-force-1-x-speak,Taylor’s Version (Speak Now) x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,158.25,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li5934981391,5005918,prod1001,var9244042118,manchester-united-f-c-x-,Manchester United F.C. x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,156.33,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.8,fulfilled,manual,200
li6005303445,5005919,prod1215,var9747041015,nike-air-force-1-x-blue-,Blue Sapphire Dragon x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,157.83,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.5,fulfilled,manual,200
li7933155366,5005920,prod1230,var7195809425,nike-air-force-1-x-gojo-,Nike Air Force 1 x Gojo Jujutsu Kaisen,,Nike Air force 1,Knickgasm,2,201.02,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.9,fulfilled,manual,200
li7544435236,5005921,prod1095,var6246190615,nike-air-force-1-x-virat,Virat Kohli x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,179.62,1.3,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.2,fulfilled,manual,200
li9602017213,5005922,prod1033,var9211708726,nike-air-force-1-x-goat-,Lionel Messi x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,201.51,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li7835420254,5005923,prod1155,var2601147364,nike-air-force-1-x-tiger,Tiger Woods x Augusta x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,226.29,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.6,fulfilled,manual,200
li3566948814,5005924,prod1253,var5181221947,nike-air-force-1-x-laven,Dreamland butterfly x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,143.28,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li4264944296,5005924,prod1051,var1886906319,nike-air-force-1-x-mewtw,MewTwo x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,181.83,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li4932587379,5005925,prod1385,var9342326535,nike-air-force-1-x-drago,Nike Air Force 1 x Dragon Waves,,Nike Air force 1,Knickgasm,1,136.86,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li9717524486,5005925,prod1020,var2551651895,barcelona-f-c-x-nike-air,Barcelona F.C. x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,162.63,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li9994347231,5005926,prod1288,var1821873952,nike-air-force-1-x-acid-,Acid x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,168.94,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li8356935725,5005927,prod1281,var7189045196,nike-court-vision-x-luff,Luffy Gear 5 x Law x Nike court vision,,Nike Court Vision,Knickgasm,1,131.74,1.4,[],[],True,True,False,3.3,fulfilled,manual,200
li7740074899,5005927,prod1381,var9383195970,converse-x-one-piece-1,Luffy x Zoro x One Piece x Converse,,Converse,Knickgasm,2,127.03,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li2876025197,5005928,prod1328,var4293787285,nike-air-force-1-x-one-p,Luffy x Shanks x Ace x Law x One Piece x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,179.62,1.7,[],[],True,True,False,4.1,fulfilled,manual,200
li4159029424,5005929,prod1373,var7216853198,converse-x-harry-styles-,Converse x Harry Styles,,Converse,Knickgasm,2,99.84,3.8,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.5,fulfilled,manual,200
li6092185948,5005929,prod1378,var3768193549,nike-air-force-1-x-louis,Nike Air Force 1 x Louis Vuitton Custom,,Nike Air force 1,Knickgasm,2,148.57,2.8,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.3,fulfilled,manual,200
li4223464311,5005929,prod1267,var2733533975,nike-air-force-1-x-music,Nike Air Force 1 x The Creation of Adam Inspired,,Nike Air force 1,Knickgasm,1,201.02,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li9359665305,5005930,prod1117,var5933707797,nike-air-force-1-x-paste,Pastel Pink Splash x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,137.93,0.0,[],[],True,True,False,3.6,fulfilled,manual,200
li9665604562,5005930,prod1219,var1864391479,nike-air-force-1-x-luffy,Luffy x Zoro x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,178.40,3.4,[],[],True,True,False,4.1,fulfilled,manual,200
li3057251187,5005931,prod1212,var5066994843,nike-air-force-1-x-skull,Nike Air Force 1 x Skull N’ Roses Halloween 🎃,,Nike Air force 1,Knickgasm,2,179.62,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li9242395093,5005931,prod1401,var9346790579,nike-court-vision-x-pepp,Nike Court Vision x Peppa Pig,,Nike Court Vision,Knickgasm,1,115.87,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.2,fulfilled,manual,200
li8302065589,5005932,prod1285,var8341146652,nike-air-force-1-x-attac,Nike Air Force 1 x Attack On Titan,,Nike Air force 1,Knickgasm,2,158.25,0.0,[],[],True,True,False,3.8,fulfilled,manual,200
li1965016739,5005933,prod1258,var8969927244,nike-air-force-1-x-light,Lightning Thunder x Nike Air Force 1 Black,,Nike Air force 1,Knickgasm,1,158.25,0.0,[],[],True,True,False,3.8,fulfilled,manual,200
li1360358998,5005933,prod1355,var3479779988,nike-court-vision-x-harr,Nike Court Vision x Harry Styles,,Nike Court Vision,Knickgasm,2,115.87,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li5397715550,5005933,prod1222,var5932341803,nike-air-force-1-x-liqui,Nike Air Force 1 x Liquid Golden Drip,,Nike Air force 1,Knickgasm,2,136.86,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li8764084140,5005934,prod1322,var1338692022,nike-air-force-1-x-jujut,Jujutsu Kaisen x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,179.62,1.5,[],[],True,True,False,3.6,fulfilled,manual,200
li8223610739,5005935,prod1396,var5905098658,nike-court-vision-x-naru,Nike Court Vision x Naruto And Sasuke,,Nike Court Vision,Knickgasm,2,119.53,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li2026481236,5005935,prod1036,var7467141197,nike-air-force-1-x-argen,Argentina F.C. x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,156.33,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li3638925289,5005936,prod1192,var9687752391,nike-air-force-1-x-harry,Harry Potter x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,147.54,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li4086910999,5005937,prod1285,var3549704920,nike-air-force-1-x-attac,Nike Air Force 1 x Attack On Titan,,Nike Air force 1,Knickgasm,2,158.25,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li7253288954,5005937,prod1231,var4115177800,nike-air-force-1-x-levi-,Nike Air Force 1 x Levi (Attack on Titan),,Nike Air force 1,Knickgasm,2,179.62,0.0,[],[],True,True,False,3.6,fulfilled,manual,200
li3349243136,5005937,prod1428,var4038957119,nike-court-vision-x-past,Pastel Pink Butterfly x Nike Court Vision,,Nike Court Vision,Knickgasm,2,103.67,2.6,[],[],True,True,False,3.2,fulfilled,manual,200
li5389677641,5005938,prod1013,var1969112250,france-f-c-x-nike-air-fo,France F.C. x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,182.70,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li4948229809,5005938,prod1258,var2452683117,nike-air-force-1-x-light,Lightning Thunder x Nike Air Force 1 Black,,Nike Air force 1,Knickgasm,1,158.25,0.0,[],[],True,True,False,3.3,fulfilled,manual,200
li7102988231,5005939,prod1190,var7892285380,phillipp-plein-chunky-go,Phillipp Plein Chunky Godzilla Sneaker X Color Wave Custom,,Phillipp Plein Chunky Godzilla,Knickgasm,1,1109.79,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li3946138615,5005940,prod1275,var1639554026,nike-air-force-1-x-coffe,Coffee Black Studded Swoosh x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,164.65,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li4494811907,5005940,prod1359,var3009027635,nike-court-vision-x-past,Nike court Vision x Pastel,,Nike Court Vision,Knickgasm,2,123.90,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li8051437260,5005940,prod1061,var2619668136,nike-air-force-1-x-charm,Charmander x Charlizard x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,147.54,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li9393415371,5005941,prod1041,var4268885871,nike-air-force-1-x-paris,Paris Saint-Germain F.C. x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,157.21,1.7,[],[],True,True,False,4.1,fulfilled,manual,200
li6939653133,5005942,prod1318,var1792859326,juice-wrld-denim-jacket,Denim Jacket - Juice WRLD,,Denim Jackets,Knickgasm,2,64.35,3.4,[],[],True,True,False,4.1,fulfilled,manual,200
li3390678202,5005943,prod1260,var6209543356,nike-air-force-1-x-chang,Changeable Embroidered Swooshes x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,122.77,0.0,[],[],True,True,False,3.6,fulfilled,manual,200
li8301850158,5005944,prod1052,var6298390631,nike-air-force-1-x-dofla,Doflamingo x One Piece x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,192.11,0.0,[],[],True,True,False,3.8,fulfilled,manual,200
li3878039549,5005944,prod1311,var5471201319,nike-air-force-1-x-beer-,Nike Air Force 1 x Beer Cafe,,Nike Air force 1,Knickgasm,2,147.54,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,2.9,fulfilled,manual,200
li1205621077,5005944,prod1095,var6491352966,nike-air-force-1-x-virat,Virat Kohli x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,179.62,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li9168840633,5005945,prod1177,var4488443110,adidas-sambas-x-coffee-d,Adidas Sambas x mocha coffee,,Adidas,Knickgasm,2,192.00,3.0,[],[],True,True,False,3.8,fulfilled,manual,200
li2332724804,5005945,prod1020,var7226019017,barcelona-f-c-x-nike-air,Barcelona F.C. x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,162.63,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li2760727626,5005945,prod1227,var5053294456,nike-air-force-1-x-m3-gt,M3 GTR NFS Most Wanted x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,153.26,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li6644506597,5005946,prod1093,var5038815410,nike-court-vision-x-red-,Red Cartoon x Nike Court Vision,,Nike Court Vision,Knickgasm,2,123.90,3.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.8,fulfilled,manual,200
li8122482613,5005947,prod1420,var9623597660,converse-x-cherry-blosso,Converse x Cherry Blossom Embroidery,,Converse,Knickgasm,1,115.26,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li1998803664,5005948,prod1398,var1981149224,nike-court-vision-x-shap,Nike Court Vision x Shapes,,Nike Court Vision,Knickgasm,2,114.65,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li5768401382,5005948,prod1246,var4450873089,nike-air-force-1-x-spide,Spiderman x Nike Air Force 1,,Nike Air force 1,Knickgasm,2,157.17,0.0,[],[],True,True,False,3.6,fulfilled,manual,200
li8446052475,5005948,prod1029,var4074624910,nike-air-force1-x-akatsu,Akatsuki x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,146.53,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li4385369250,5005949,prod1385,var7175388776,nike-air-force-1-x-drago,Nike Air Force 1 x Dragon Waves,,Nike Air force 1,Knickgasm,1,136.86,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li5333944082,5005949,prod1384,var2860479606,nike-court-vision-x-naru,Akatsuki x Nike Court Vision,,Nike Court Vision,Knickgasm,1,113.61,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.2,fulfilled,manual,200
li4822086772,5005950,prod1344,var1256364999,nike-air-force-1-x-red-h,Nike Air Force 1 x Red Hydro swoosh,,Nike Air force 1,Knickgasm,1,143.28,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li9753606257,5005951,prod1161,var6933100714,nike-air-force-1-x-lione,Lionel Messi x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,179.11,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li1182692341,5005952,prod1095,var9959298759,nike-air-force-1-x-virat,Virat Kohli x Nike Air Force 1,,Nike Air force 1,Knickgasm,1,179.62,1.2,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,2.9,fulfilled,manual,200
li9439841631,5005952,prod1213,var5196738529,nike-air-force-1-x-rick-,Nike Air Force 1 x Rick and Morty,,Nike Air force 1,Knickgasm,1,179.62,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li4595969183,5005953,prod1248,var1218533188,nike-air-jordan-1-lows-x,Cartoon Coffee Nike Air Jordan 1 Lows,,Nike Air Jordan,Knickgasm,2,186.40,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
